"","AMT","TIME","TFDS","DV"
"26291",600,10,10,54.02241654
"26292",600,11,11,48.04422615
"26293",600,12,0,42.79695078
"26294",600,13,1,490.84321667
"26295",600,14,2,319.34638262
"26296",600,15,3,220.27949378
"26297",600,16,4,166.76360752
"26298",600,17,5,134.8751802
"26299",600,18,6,113.75961953
"26300",600,19,7,98.36872653
"26301",600,20,8,86.27529046
"26302",600,21,9,76.2687771
"26303",600,22,10,67.71653567
"26304",600,23,11,60.26630274
"26305",600,24,0,53.70523304
"26306",600,25,1,500.57893471
"26307",600,26,2,328.03558166
"26308",600,27,3,228.03466835
"26309",600,28,4,173.68515898
"26310",600,29,5,141.05271709
"26311",600,30,6,119.27311796
"26312",600,31,7,103.28956568
"26313",600,32,8,90.66717675
"26314",600,33,9,80.18856896
"26315",600,34,10,71.21497968
"26316",600,35,11,63.38869059
"26317",600,36,0,56.49198793
"26318",600,37,1,503.06613462
"26319",600,38,2,330.25542648
"26320",600,39,3,230.01589671
"26321",600,40,4,175.45342035
"26322",600,41,5,142.6309038
"26323",600,42,6,120.68166159
"26324",600,43,7,104.54670157
"26325",600,44,8,91.78918008
"26326",600,45,9,81.18996546
"26327",600,46,10,72.10873366
"26328",600,47,11,64.18637281
"26329",600,48,0,57.20392537
"26330",600,49,1,503.70154419
"26331",600,50,2,330.82253435
"26332",600,51,3,230.5220448
"26333",600,52,4,175.90516136
"26334",600,53,5,143.03408608
"26335",600,54,6,121.04150484
"26336",600,55,7,104.8678644
"26337",600,56,8,92.07582035
"26338",600,57,9,81.44579408
"26339",600,58,10,72.33706265
"26340",600,59,11,64.39015817
"26341",600,60,0,57.38580535
"26342",600,61,1,503.86387346
"26343",600,62,2,330.96741445
"26344",600,63,3,230.65135139
"26345",600,64,4,176.02056848
"26346",600,65,5,143.13708781
"26347",600,66,6,121.13343467
"26348",600,67,7,104.94991247
"26349",600,68,8,92.14904887
"26350",600,69,9,81.51115109
"26351",600,70,10,72.39539428
"26352",600,71,11,64.44221959
"26353",600,72,12,57.43227056
"26354",600,0,0,0
"26355",600,1,1,587.13214405
"26356",600,2,2,391.44496753
"26357",600,3,3,252.24832694
"26358",600,4,4,177.9942149
"26359",600,5,5,138.2017266
"26360",600,6,6,114.96681397
"26361",600,7,7,99.54202966
"26362",600,8,8,87.96400118
"26363",600,9,9,78.48927729
"26364",600,10,10,70.34502514
"26365",600,11,11,63.16998188
"26366",600,12,0,56.77582498
"26367",600,13,1,638.18024601
"26368",600,14,2,437.35065432
"26369",600,15,3,293.53252648
"26370",600,16,4,215.12330841
"26371",600,17,5,171.59434218
"26372",600,18,6,144.99913731
"26373",600,19,7,126.55227011
"26374",600,20,8,112.2562884
"26375",600,21,9,100.33711953
"26376",600,22,10,89.99440164
"26377",600,23,11,80.84211733
"26378",600,24,0,72.66968205
"26379",600,25,1,652.47476614
"26380",600,26,2,450.20677265
"26381",600,27,3,305.09498379
"26382",600,28,4,225.52228078
"26383",600,29,5,180.94690656
"26384",600,30,6,153.41058965
"26385",600,31,7,134.11731084
"26386",600,32,8,119.06008862
"26387",600,33,9,106.45627989
"26388",600,34,10,95.49781479
"26389",600,35,11,85.7917435
"26390",600,36,0,77.12124666
"26391",600,37,1,656.47838719
"26392",600,38,2,453.80752494
"26393",600,39,3,308.33340644
"26394",600,40,4,228.4348336
"26395",600,41,5,183.56638056
"26396",600,42,6,155.76647621
"26397",600,43,7,136.23613374
"26398",600,44,8,120.96570264
"26399",600,45,9,108.17013942
"26400",600,46,10,97.03921532
"26401",600,47,11,87.17803891
"26402",600,48,0,78.36804458
"26403",600,49,1,657.59972471
"26404",600,50,2,454.81602664
"26405",600,51,3,309.24042655
"26406",600,52,4,229.25058382
"26407",600,53,5,184.30004502
"26408",600,54,6,156.42631488
"26409",600,55,7,136.82957541
"26410",600,56,8,121.4994286
"26411",600,57,9,108.65015862
"26412",600,58,10,97.47093206
"26413",600,59,11,87.56631369
"26414",600,60,0,78.71724878
"26415",600,61,1,657.91378985
"26416",600,62,2,455.09848864
"26417",600,63,3,309.49446549
"26418",600,64,4,229.47905981
"26419",600,65,5,184.50553037
"26420",600,66,6,156.61112304
"26421",600,67,7,136.99578705
"26422",600,68,8,121.64891501
"26423",600,69,9,108.78460279
"26424",600,70,10,97.59184765
"26425",600,71,11,87.67506201
"26426",600,72,12,78.81505418
"26427",600,0,0,0
"26428",600,1,1,237.80713632
"26429",600,2,2,163.10687921
"26430",600,3,3,97.82730599
"26431",600,4,4,62.25500612
"26432",600,5,5,43.84275113
"26433",600,6,6,33.99994884
"26434",600,7,7,28.24243126
"26435",600,8,8,24.43337248
"26436",600,9,9,21.59685584
"26437",600,10,10,19.29369136
"26438",600,11,11,17.32395254
"26439",600,12,0,15.59240011
"26440",600,13,1,251.85655701
"26441",600,14,2,175.77244743
"26442",600,15,3,109.24799296
"26443",600,16,4,72.55426842
"26444",600,17,5,53.1311568
"26445",600,18,6,42.37689813
"26446",600,19,7,35.79744047
"26447",600,20,8,31.24712122
"26448",600,21,9,27.74208586
"26449",600,22,10,24.83599849
"26450",600,23,11,22.32249312
"26451",600,24,0,20.10052503
"26452",600,25,1,255.92238219
"26453",600,26,2,179.43936779
"26454",600,27,3,112.55514577
"26455",600,28,4,75.53695109
"26456",600,29,5,55.82120364
"26457",600,30,6,44.8030201
"26458",600,31,7,37.98553169
"26459",600,32,8,33.22053526
"26460",600,33,9,29.52188506
"26461",600,34,10,26.4411787
"26462",600,35,11,23.7701865
"26463",600,36,0,21.40618287
"26464",600,37,1,257.09993982
"26465",600,38,2,180.50139334
"26466",600,39,3,113.51297427
"26467",600,40,4,76.40080549
"26468",600,41,5,56.60030388
"26469",600,42,6,45.50568156
"26470",600,43,7,38.61925389
"26471",600,44,8,33.79208195
"26472",600,45,9,30.03735638
"26473",600,46,10,26.90607629
"26474",600,47,11,24.18947223
"26475",600,48,0,21.7843318
"26476",600,49,1,257.44098795
"26477",600,50,2,180.80898068
"26478",600,51,3,113.79038372
"26479",600,52,4,76.65099785
"26480",600,53,5,56.82594946
"26481",600,54,6,45.70918869
"26482",600,55,7,38.8027946
"26483",600,56,8,33.95761519
"26484",600,57,9,30.18664888
"26485",600,58,10,27.04072147
"26486",600,59,11,24.31090715
"26487",600,60,0,21.89385255
"26488",600,61,1,257.53976343
"26489",600,62,2,180.89806514
"26490",600,63,3,113.87072797
"26491",600,64,4,76.72345938
"26492",600,65,5,56.89130168
"26493",600,66,6,45.76812909
"26494",600,67,7,38.85595227
"26495",600,68,8,34.00555747
"26496",600,69,9,30.22988747
"26497",600,70,10,27.07971785
"26498",600,71,11,24.34607753
"26499",600,72,12,21.9255723
"26500",600,0,0,0
"26501",600,1,1,524.40606636
"26502",600,2,2,445.21397012
"26503",600,3,3,327.05729545
"26504",600,4,4,251.53832912
"26505",600,5,5,203.49665527
"26506",600,6,6,170.7876743
"26507",600,7,7,146.79154228
"26508",600,8,8,128.02284352
"26509",600,9,9,112.62503873
"26510",600,10,10,99.57940808
"26511",600,11,11,88.30013994
"26512",600,12,0,78.42800418
"26513",600,13,1,594.13119047
"26514",600,14,2,507.23503111
"26515",600,15,3,382.24222001
"26516",600,16,4,300.64902864
"26517",600,17,5,247.20596135
"26518",600,18,6,209.69178982
"26519",600,19,7,181.41980262
"26520",600,20,8,158.84573928
"26521",600,21,9,140.06102152
"26522",600,22,10,124.0007796
"26523",600,23,11,110.03820895
"26524",600,24,0,97.77763387
"26525",600,25,1,611.35482478
"26526",600,26,2,522.56626766
"26527",600,27,3,395.88898507
"26528",600,28,4,312.79640047
"26529",600,29,5,258.01868195
"26530",600,30,6,219.31650005
"26531",600,31,7,189.9870313
"26532",600,32,8,166.47167365
"26533",600,33,9,146.84908308
"26534",600,34,10,130.04302673
"26535",600,35,11,115.4165854
"26536",600,36,0,102.56508012
"26537",600,37,1,615.61626721
"26538",600,38,2,526.35949908
"26539",600,39,3,399.26544853
"26540",600,40,4,315.80188689
"26541",600,41,5,260.69395112
"26542",600,42,6,221.69783343
"26543",600,43,7,192.10672405
"26544",600,44,8,168.35847262
"26545",600,45,9,148.52857665
"26546",600,46,10,131.53799185
"26547",600,47,11,116.74729649
"26548",600,48,0,103.74958401
"26549",600,49,1,616.6706279
"26550",600,50,2,527.2980156
"26551",600,51,3,400.10084885
"26552",600,52,4,316.54550054
"26553",600,53,5,261.35586283
"26554",600,54,6,222.28701992
"26555",600,55,7,192.63117575
"26556",600,56,8,168.82530203
"26557",600,57,9,148.94411482
"26558",600,58,10,131.90787423
"26559",600,59,11,117.07653934
"26560",600,60,0,104.04265246
"26561",600,61,1,616.93149648
"26562",600,62,2,527.53022217
"26563",600,63,3,400.30754254
"26564",600,64,4,316.72948448
"26565",600,65,5,261.51963219
"26566",600,66,6,222.4327957
"26567",600,67,7,192.76093492
"26568",600,68,8,168.94080437
"26569",600,69,9,149.04692675
"26570",600,70,10,131.99939006
"26571",600,71,11,117.15800019
"26572",600,72,12,104.11516309
"26573",600,0,0,0
"26574",600,1,1,370.18637886
"26575",600,2,2,243.34620924
"26576",600,3,3,167.30814502
"26577",600,4,4,123.62125298
"26578",600,5,5,95.95975881
"26579",600,6,6,76.75166241
"26580",600,7,7,62.43617129
"26581",600,8,8,51.2587264
"26582",600,9,9,42.28695615
"26583",600,10,10,34.97393781
"26584",600,11,11,28.96355721
"26585",600,12,0,24.0022886
"26586",600,13,1,390.08413947
"26587",600,14,2,259.84427848
"26588",600,15,3,180.98863645
"26589",600,16,4,134.96588948
"26590",600,17,5,105.36759763
"26591",600,18,6,84.55345628
"26592",600,19,7,68.90613429
"26593",600,20,8,56.6242303
"26594",600,21,9,46.73654563
"26595",600,22,10,38.66396646
"26596",600,23,11,32.02368609
"26597",600,24,0,26.54004419
"26598",600,25,1,392.1886927
"26599",600,26,2,261.58957838
"26600",600,27,3,182.43600864
"26601",600,28,4,136.1661911
"26602",600,29,5,106.36300434
"26603",600,30,6,85.37894423
"26604",600,31,7,69.59070909
"26605",600,32,8,57.19194623
"26606",600,33,9,47.20735083
"26607",600,34,10,39.05440388
"26608",600,35,11,32.34747473
"26609",600,36,0,26.80856118
"26610",600,37,1,392.41137308
"26611",600,38,2,261.77424658
"26612",600,39,3,182.58915346
"26613",600,40,4,136.29319366
"26614",600,41,5,106.4683272
"26615",600,42,6,85.46628818
"26616",600,43,7,69.66314318
"26617",600,44,8,57.25201562
"26618",600,45,9,47.2571662
"26619",600,46,10,39.09571562
"26620",600,47,11,32.38173444
"26621",600,48,0,26.83697267
"26622",600,49,1,392.43493464
"26623",600,50,2,261.79378612
"26624",600,51,3,182.60535754
"26625",600,52,4,136.30663166
"26626",600,53,5,106.4794713
"26627",600,54,6,85.47552994
"26628",600,55,7,69.67080735
"26629",600,56,8,57.25837149
"26630",600,57,9,47.26243711
"26631",600,58,10,39.10008677
"26632",600,59,11,32.38535942
"26633",600,60,0,26.83997885
"26634",600,61,1,392.43742767
"26635",600,62,2,261.79585358
"26636",600,63,3,182.60707208
"26637",600,64,4,136.30805352
"26638",600,65,5,106.48065044
"26639",600,66,6,85.4765078
"26640",600,67,7,69.67161829
"26641",600,68,8,57.259044
"26642",600,69,9,47.26299482
"26643",600,70,10,39.10054928
"26644",600,71,11,32.38574297
"26645",600,72,12,26.84029693
"26646",600,0,0,0
"26647",600,1,1,671.96063289
"26648",600,2,2,432.51439375
"26649",600,3,3,292.94248239
"26650",600,4,4,209.66482059
"26651",600,5,5,157.70450136
"26652",600,6,6,124.09300528
"26653",600,7,7,101.5811539
"26654",600,8,8,85.92929526
"26655",600,9,9,74.59319106
"26656",600,10,10,66.02313598
"26657",600,11,11,59.26592381
"26658",600,12,0,53.73040802
"26659",600,13,1,721.0073111
"26660",600,14,2,477.49499344
"26661",600,15,3,334.32415546
"26662",600,16,4,247.81594901
"26663",600,17,5,192.92686543
"26664",600,18,6,156.6419394
"26665",600,19,7,131.67831206
"26666",600,20,8,113.77085884
"26667",600,21,9,100.3552559
"26668",600,22,10,89.86534498
"26669",600,23,11,81.33400004
"26670",600,24,0,74.15799147
"26671",600,25,1,739.91734768
"26672",600,26,2,495.00083013
"26673",600,27,3,350.53043732
"26674",600,28,4,262.81937804
"26675",600,29,5,206.81685926
"26676",600,30,6,169.50121424
"26677",600,31,7,143.58340593
"26678",600,32,8,124.79260588
"26679",600,33,9,110.55921938
"26680",600,34,10,99.31221431
"26681",600,35,11,90.07995604
"26682",600,36,0,82.25504317
"26683",600,37,1,747.41364317
"26684",600,38,2,501.94094389
"26685",600,39,3,356.95563585
"26686",600,40,4,268.76786564
"26687",600,41,5,212.32400539
"26688",600,42,6,174.59976398
"26689",600,43,7,148.30367476
"26690",600,44,8,129.16266002
"26691",600,45,9,114.60504263
"26692",600,46,10,103.05786262
"26693",600,47,11,93.54770056
"26694",600,48,0,85.46550263
"26695",600,49,1,750.38590653
"26696",600,50,2,504.69268382
"26697",600,51,3,359.50321383
"26698",600,52,4,271.1264292
"26699",600,53,5,214.50757824
"26700",600,54,6,176.62132933
"26701",600,55,7,150.17525257
"26702",600,56,8,130.89537841
"26703",600,57,9,116.20920412
"26704",600,58,10,104.54300532
"26705",600,59,11,94.92265493
"26706",600,60,0,86.73844396
"26707",600,61,1,751.56440355
"26708",600,62,2,505.7837437
"26709",600,63,3,360.51332386
"26710",600,64,4,272.06159537
"26711",600,65,5,215.3733609
"26712",600,66,6,177.42287632
"26713",600,67,7,150.91732976
"26714",600,68,8,131.5823981
"26715",600,69,9,116.84525123
"26716",600,70,10,105.13186171
"26717",600,71,11,95.46782184
"26718",600,72,12,87.24316288
"26719",600,0,0,0
"26720",600,1,1,257.68769623
"26721",600,2,2,163.3859058
"26722",600,3,3,103.72779055
"26723",600,4,4,78.52413473
"26724",600,5,5,66.02987245
"26725",600,6,6,58.14578703
"26726",600,7,7,52.20113051
"26727",600,8,8,47.27844322
"26728",600,9,9,43.02096613
"26729",600,10,10,39.26090986
"26730",600,11,11,35.90165274
"26731",600,12,0,32.87831502
"26732",600,13,1,287.83079297
"26733",600,14,2,191.0447856
"26734",600,15,3,129.12367705
"26735",600,16,4,101.85379463
"26736",600,17,5,87.46959819
"26737",600,18,6,77.85444769
"26738",600,19,7,70.32255574
"26739",600,20,8,63.94332168
"26740",600,21,9,58.34838532
"26741",600,22,10,53.35962754
"26742",600,23,11,48.87116465
"26743",600,24,0,44.80976531
"26744",600,25,1,298.80776143
"26745",600,26,2,201.14397626
"26746",600,27,3,138.41552687
"26747",600,28,4,110.40301584
"26748",600,29,5,95.33566498
"26749",600,30,6,85.09203525
"26750",600,31,7,76.98193812
"26751",600,32,8,70.07073355
"26752",600,33,9,63.98635177
"26753",600,34,10,58.54726544
"26754",600,35,11,53.64445842
"26755",600,36,0,49.2018196
"26756",600,37,1,302.84903284
"26757",600,38,2,204.86248614
"26758",600,39,3,141.8370566
"26759",600,40,4,113.5512864
"26760",600,41,5,98.2325019
"26761",600,42,6,87.75752029
"26762",600,43,7,79.43454877
"26763",600,44,8,72.32747128
"26764",600,45,9,66.06286003
"26765",600,46,10,60.45793817
"26766",600,47,11,55.40253991
"26767",600,48,0,50.81949633
"26768",600,49,1,304.337518
"26769",600,50,2,206.23209734
"26770",600,51,3,143.09728746
"26771",600,52,4,114.71087233
"26772",600,53,5,99.29948065
"26773",600,54,6,88.73928771
"26774",600,55,7,80.33791004
"26775",600,56,8,73.1586881
"26776",600,57,9,66.82769402
"26777",600,58,10,61.16169082
"26778",600,59,11,56.05008931
"26779",600,60,0,51.415331
"26780",600,61,1,304.885768
"26781",600,62,2,206.73656288
"26782",600,63,3,143.56146527
"26783",600,64,4,115.13797987
"26784",600,65,5,99.69247845
"26785",600,66,6,89.10089983
"26786",600,67,7,80.67064302
"26787",600,68,8,73.46484829
"26788",600,69,9,67.10940358
"26789",600,70,10,61.42090244
"26790",600,71,11,56.28859972
"26791",600,72,12,51.63479345
"26792",600,0,0,0
"26793",600,1,1,253.31035804
"26794",600,2,2,207.01128008
"26795",600,3,3,137.20200252
"26796",600,4,4,94.35454413
"26797",600,5,5,70.43896543
"26798",600,6,6,56.74211897
"26799",600,7,7,48.22795614
"26800",600,8,8,42.33765159
"26801",600,9,9,37.83144332
"26802",600,10,10,34.11785801
"26803",600,11,11,30.912257
"26804",600,12,0,28.0725919
"26805",600,13,1,278.8331144
"26806",600,14,2,230.22870166
"26807",600,15,3,158.32804402
"26808",600,16,4,113.58013036
"26809",600,17,5,87.93618058
"26810",600,18,6,72.66683958
"26811",600,19,7,62.72172372
"26812",600,20,8,55.52914485
"26813",600,21,9,49.83771537
"26814",600,22,10,45.04541683
"26815",600,23,11,40.85802882
"26816",600,24,0,37.12478912
"26817",600,25,1,287.07202158
"26818",600,26,2,237.72738914
"26819",600,27,3,165.15301673
"26820",600,28,4,119.7919179
"26821",600,29,5,93.58987423
"26822",600,30,6,77.81258094
"26823",600,31,7,67.40514944
"26824",600,32,8,59.79179137
"26825",600,33,9,53.7173873
"26826",600,34,10,48.57652228
"26827",600,35,11,44.0718845
"26828",600,36,0,40.04989812
"26829",600,37,1,289.73432615
"26830",600,38,2,240.15050077
"26831",600,39,3,167.35842554
"26832",600,40,4,121.79918326
"26833",600,41,5,95.4167982
"26834",600,42,6,79.47536616
"26835",600,43,7,68.91854286
"26836",600,44,8,61.16921498
"26837",600,45,9,54.97105723
"26838",600,46,10,49.71755708
"26839",600,47,11,45.11040381
"26840",600,48,0,40.99511237
"26841",600,49,1,290.59461827
"26842",600,50,2,240.93350052
"26843",600,51,3,168.07107721
"26844",600,52,4,122.44780723
"26845",600,53,5,96.00714699
"26846",600,54,6,80.01267547
"26847",600,55,7,69.40757797
"26848",600,56,8,61.61431307
"26849",600,57,9,55.37616578
"26850",600,58,10,50.08626893
"26851",600,59,11,45.44598899
"26852",600,60,0,41.30054713
"26853",600,61,1,290.87261145
"26854",600,62,2,241.1865176
"26855",600,63,3,168.30136214
"26856",600,64,4,122.65740236
"26857",600,65,5,96.19791119
"26858",600,66,6,80.18630059
"26859",600,67,7,69.56560386
"26860",600,68,8,61.75814123
"26861",600,69,9,55.5070718
"26862",600,70,10,50.20541379
"26863",600,71,11,45.55442936
"26864",600,72,12,41.39924475
"26865",600,0,0,0
"26866",600,1,1,549.8046589
"26867",600,2,2,354.44545101
"26868",600,3,3,256.34459656
"26869",600,4,4,198.00710663
"26870",600,5,5,157.33719354
"26871",600,6,6,126.47326346
"26872",600,7,7,102.14075606
"26873",600,8,8,82.64891567
"26874",600,9,9,66.93160836
"26875",600,10,10,54.22290723
"26876",600,11,11,43.9346459
"26877",600,12,0,35.60136574
"26878",600,13,1,578.65453255
"26879",600,14,2,377.82469236
"26880",600,15,3,275.29078545
"26881",600,16,4,213.36091148
"26882",600,17,5,169.77980869
"26883",600,18,6,136.55669051
"26884",600,19,7,110.3123189
"26885",600,20,8,89.27111665
"26886",600,21,9,72.29821473
"26887",600,22,10,58.57198539
"26888",600,23,11,47.45912332
"26889",600,24,0,38.45758985
"26890",600,25,1,580.96920661
"26891",600,26,2,379.7004962
"26892",600,27,3,276.81093039
"26893",600,28,4,214.59283168
"26894",600,29,5,170.77815258
"26895",600,30,6,137.36574495
"26896",600,31,7,110.96797383
"26897",600,32,8,89.80245715
"26898",600,33,9,72.72881124
"26899",600,34,10,58.92093931
"26900",600,35,11,47.74191438
"26901",600,36,0,38.68676275
"26902",600,37,1,581.15492754
